"DATE1","VAL1"
"20000825","0.0"
"20000826","0.0"
"20000827","36.683899402979044"
"20000828","22.232966583985412"
"20000829","115.53311009459976"
"20000830","2.5833731973928895"
"20000831","132.93377981080036"
"20000901","25.14983257094986"
"20000902","228.56980795455982"
"20000903","40.949736897206925"
"20000904","144.2146176540054"
"20000905","36.73272739962807"
"20000906","0.0"
"20000907","0.0"
"20000908","0.0"
"20000909","0.0"
"20000910","0.0"
"20000911","0.0"
"20000912","0.0"
"20000913","0.0"
"20000914","2.5833731973928895"
"20000915","3.0"
"20000916","0.0"
"20000917","0.0"
"20000918","0.0"
"20000919","123.68485614040841"
"20000920","2.4166268026071096"
"20000921","0.0"
"20000922","0.0"
"20000923","2.4166268026071096"
"20000924","0.0"
"20000925","436.7172486819362"
"20000926","164.28179458063445"
"20000927","0.0"
"20000928","1.449976081564266"
"20000929","0.0"
"20000930","0.0"
"20001001","0.0"
"20001002","3.8666028841713764"
"20001003","0.0"
"20001004","0.0"
"20001005","0.0"
"20001006","2.4166268026071096"
"20001007","0.0"
"20001008","0.0"
"20001009","7.833253605214222"
"20001010","7.249880407821331"
"20001011","0.0"
"20001012","0.0"
"20001013","0.0"
"20001014","0.0"
"20001015","0.0"
"20001016","0.0"
"20001017","0.0"
"20001018","8.799904326257064"
"20001019","0.0"
"20001020","0.0"
"20001021","0.0"
"20001022","0.0"
"20001023","0.0"
"20001024","0.0"
"20001025","0.0"
"20001026","0.0"
"20001027","0.0"
"20001028","0.0"
"20001029","0.0"
"20001030","0.0"
"20001031","0.0"
"20001101","0.0"
"20001102","0.0"
"20001103","0.0"
"20001104","0.0"
"20001105","0.0"
"20001106","0.0"
"20001107","3.8666028841713764"
"20001108","0.0"
"20001109","13.333492789571558"
"20001110","83.75011959217869"
"20001111","0.0"
"20001112","0.0"
"20001113","0.0"
"20001114","59.716770313221524"
"20001115","0.0"
"20001116","1.5500239184357338"
"20001117","2.4166268026071096"
"20001118","0.0"
"20001119","0.0"
"20001120","2.4166268026071096"
"20001121","0.0"
"20001122","0.0"
"20001123","0.0"
"20001124","0.0"
"20001125","80.01739219255062"
"20001126","131.94878015977756"
"20001127","0.0"
"20001128","0.0"
"20001129","21.183660218621707"
"20001130","14.499760815642661"
"20001201","1.449976081564266"
"20001202","0.0"
"20001203","0.0"
"20001204","0.0"
"20001205","0.0"
"20001206","0.0"
"20001207","0.0"
"20001208","0.0"
"20001209","0.0"
"20001210","17.08313401303555"
"20001211","0.0"
"20001212","0.0"
"20001213","4.133397115828626"
"20001214","201.03287091024248"
"20001215","2.4166268026071096"
"20001216","60.133397115828636"
"20001217","241.0831340130355"
"20001218","0.0"
"20001219","17.050263102793068"
"20001220","12.083134013035549"
"20001221","12.083134013035549"
"20001222","0.0"
"20001223","0.0"
"20001224","0.0"
"20001225","0.0"
"20001226","0.0"
"20001227","0.0"
"20001228","0.0"
"20001229","0.0"
"20001230","0.0"
"20001231","0.0"
"20010101","0.0"
"20010102","0.0"
"20010103","0.0"
"20010104","0.0"
"20010105","9.133397115828622"
"20010106","0.0"
"20010107","0.0"
"20010108","58.24988040782133"
"20010109","3.8666028841713764"
"20010110","0.0"
"20010111","0.0"
"20010112","0.0"
"20010113","0.0"
"20010114","1.5500239184357338"
"20010115","1.5500239184357338"
"20010116","0.0"
"20010117","0.0"
"20010118","5.4166268026071105"
"20010119","267.69985648938564"
"20010120","98.49976081564265"
"20010121","7.750119592178669"
"20010122","0.0"
"20010123","0.0"
"20010124","0.0"
"20010125","0.0"
"20010126","0.0"
"20010127","0.0"
"20010128","0.0"
"20010129","0.0"
"20010130","186.2324882152708"
"20010131","0.0"
"20010201","0.0"
"20010202","2.5833731973928895"
"20010203","0.0"
"20010204","0.0"
"20010205","163.9666507210428"
"20010206","0.0"
"20010207","0.0"
"20010208","1.449976081564266"
"20010209","0.0"
"20010210","0.0"
"20010211","0.0"
"20010212","6.716770313221513"
"20010213","17.499760815642663"
"20010214","28.966650721042846"
"20010215","27.666507210428442"
"20010216","128.63363630018594"
"20010217","52.84921069162077"
"20010218","0.0"
"20010219","0.0"
"20010220","0.0"
"20010221","0.0"
"20010222","50.83325360521422"
"20010223","4.833253605214219"
"20010224","0.0"
"20010225","39.449976081564266"
"20010226","0.0"
"20010227","0.0"
"20010228","0.0"
"20010301","0.0"
"20010302","0.0"
"20010303","0.0"
"20010304","70.20009567374294"
"20010305","41.03287091024246"
"20010306","0.0"
"20010307","0.0"
"20010308","0.0"
"20010309","0.0"
"20010310","1.449976081564266"
"20010311","0.0"
"20010312","36.683899402979044"
"20010313","62.64959338659251"
"20010314","6.283229686778485"
"20010315","72.61672247635005"
"20010316","43.18270348119235"
"20010317","30.93282307337101"
"20010318","0.0"
"20010319","0.0"
"20010320","23.76703341601459"
"20010321","290.53311009459986"
"20010322","4.833253605214219"
"20010323","4.833253605214219"
"20010324","0.0"
"20010325","0.0"
"20010326","0.0"
"20010327","0.0"
"20010328","0.0"
"20010329","220.26822933780133"
"20010330","188.4311487828696"
"20010331","13.0"
"20010401","17.833253605214214"
"20010402","8.699856489385594"
"20010403","0.0"
"20010404","0.0"
"20010405","0.0"
"20010406","34.449976081564266"
"20010407","6.283229686778485"
"20010408","1.449976081564266"
"20010409","21.183660218621707"
"20010410","59.016913823835935"
"20010411","163.6326795627566"
"20010412","1.449976081564266"
"20010413","22.24988040782133"
"20010414","0.0"
"20010415","21.183660218621707"
"20010416","61.94973689720695"
"20010417","2.5833731973928895"
"20010418","57.749641223464"
"20010419","0.0"
"20010420","0.0"
"20010421","0.0"
"20010422","0.0"
"20010423","0.0"
"20010424","0.0"
"20010425","0.0"
"20010426","0.0"
"20010427","0.0"
"20010428","0.0"
"20010429","0.0"
"20010430","0.0"
"20010501","0.0"
"20010502","0.0"
"20010503","0.0"
"20010504","8.699856489385594"
"20010505","0.0"
"20010506","0.0"
"20010507","0.0"
"20010508","0.0"
"20010509","17.249880407821333"
"20010510","0.0"
"20010511","122.76464157244114"
"20010512","4.033349278957155"
"20010513","0.0"
"20010514","0.0"
"20010515","0.0"
"20010516","0.0"
"20010517","0.0"
"20010518","20.0"
"20010519","180.91686598696452"
"20010520","18.333492789571558"
"20010521","32.050263102793075"
"20010522","219.11648329199264"
"20010523","0.0"
"20010524","0.0"
"20010525","203.04882799664892"
"20010526","245.90043053184323"
"20010527","103.7820337649918"
"20010528","30.93282307337101"
"20010529","0.0"
"20010530","0.0"
